Therapy	Sample	Response	Cancer types	Datasets	Alias
CRIZOTINIB	SW620	0.19102778633180897	COREAD	GDSC2	CRIZOTINIB
CRIZOTINIB	SW837	0.0511354648912907	COREAD	GDSC2	CRIZOTINIB
CRIZOTINIB	SW948	0.248899630851101	COREAD	GDSC2	CRIZOTINIB
CRIZOTINIB	T47D	0.0990437663732996	BRCA	GDSC2	CRIZOTINIB
CRIZOTINIB	T84	0.0751497563341623	COREAD	GDSC2	CRIZOTINIB
CRIZOTINIB	TC-71	-0.00336655321898142	UNCLASSIFIED	GDSC2	CRIZOTINIB
CRIZOTINIB	TE-4	-0.0164123969954548	ESCA	GDSC2	CRIZOTINIB
CRIZOTINIB	U-2-OS	-0.0245605513164569	UNCLASSIFIED	GDSC2	CRIZOTINIB
CRIZOTINIB	UACC-812	-0.0478069079976136	BRCA	GDSC2	CRIZOTINIB
CRIZOTINIB	UACC-893	-0.0319673089725275	BRCA	GDSC2	CRIZOTINIB
CRIZOTINIB	VA-ES-BJ	0.0586413611856689	UNCLASSIFIED	GDSC2	CRIZOTINIB
CRIZOTINIB	WIL2-NS	0.32058470696657104	UNCLASSIFIED	GDSC2	CRIZOTINIB
CRIZOTINIB	ZR-75-30	0.0454688221080995	BRCA	GDSC2	CRIZOTINIB
CYTARABINE	A3-KAW	0.803509447214005	DLBC	GDSC2	CYTARABINE
CYTARABINE	A375	0.591132456075062	SKCM	GDSC2	CYTARABINE
CYTARABINE	A549	0.642087864041645	LUAD	GDSC2	CYTARABINE
CYTARABINE	C32	0.590948450883095	SKCM	GDSC2	CYTARABINE
CYTARABINE	COLO-678	-0.0140648758743598	COREAD	GDSC2	CYTARABINE
CYTARABINE	COR-L279	0.0382271822369931	SCLC	GDSC2	CYTARABINE
CYTARABINE	COR-L88	0.22295516727705603	SCLC	GDSC2	CYTARABINE
CYTARABINE	Caov-4	0.133406716501275	OV	GDSC2	CYTARABINE
CYTARABINE	ES1	0.525653557279101	UNCLASSIFIED	GDSC2	CYTARABINE
CYTARABINE	ES6	0.22075060043880604	UNCLASSIFIED	GDSC2	CYTARABINE
CYTARABINE	HCC-827	0.18287201180688	LUAD	GDSC2	CYTARABINE
CYTARABINE	HCC1143	0.0412032918231942	BRCA	GDSC2	CYTARABINE
CYTARABINE	HCC1937	-0.0947377762554555	BRCA	GDSC2	CYTARABINE
CYTARABINE	HCC1954	-0.0997421362440207	BRCA	GDSC2	CYTARABINE
CYTARABINE	HCT-15	0.305033972279827	COREAD	GDSC2	CYTARABINE
CYTARABINE	HPAC	0.00259247271200182	PAAD	GDSC2	CYTARABINE
CYTARABINE	HT-29	0.207875120141913	COREAD	GDSC2	CYTARABINE
CYTARABINE	Hs-633T	0.5903816510486629	UNCLASSIFIED	GDSC2	CYTARABINE
CYTARABINE	JVM-2	0.668730998125797	CLL	GDSC2	CYTARABINE
CYTARABINE	KMRC-1	0.25151112890084	KIRC	GDSC2	CYTARABINE
CYTARABINE	KYSE-180	0.106315297655039	ESCA	GDSC2	CYTARABINE
CYTARABINE	KYSE-520	-0.10163956256094199	ESCA	GDSC2	CYTARABINE
CYTARABINE	KYSE-70	0.0136427791359122	ESCA	GDSC2	CYTARABINE
CYTARABINE	LOU-NH91	0.12867112261778302	LUSC	GDSC2	CYTARABINE
CYTARABINE	LU-99A	0.5070307841224491	UNCLASSIFIED	GDSC2	CYTARABINE
CYTARABINE	MFM-223	0.0626347393413387	BRCA	GDSC2	CYTARABINE
CYTARABINE	MOG-G-CCM	0.0874108197377534	LGG	GDSC2	CYTARABINE
CYTARABINE	MOG-G-UVW	0.47300934999256394	LGG	GDSC2	CYTARABINE
CYTARABINE	Mewo	-0.0236606296659922	SKCM	GDSC2	CYTARABINE
CYTARABINE	NB1	0.038420686854892	NB	GDSC2	CYTARABINE
CYTARABINE	NCI-H1417	0.7744802275108199	SCLC	GDSC2	CYTARABINE
CYTARABINE	NCI-H1568	0.0838724199050387	LUAD	GDSC2	CYTARABINE
CYTARABINE	NCI-H2452	0.19442932100769003	MESO	GDSC2	CYTARABINE
CYTARABINE	NCI-H446	0.234569395874748	SCLC	GDSC2	CYTARABINE
CYTARABINE	NCI-H69	0.133291113243378	SCLC	GDSC2	CYTARABINE
CYTARABINE	NCI-H847	0.559260120237615	SCLC	GDSC2	CYTARABINE
CYTARABINE	NTERA-2-cl-D1	0.321626758236549	UNCLASSIFIED	GDSC2	CYTARABINE
CYTARABINE	OC-314	0.478429071563534	OV	GDSC2	CYTARABINE
CYTARABINE	OCI-M1	0.830555501604223	LAML	GDSC2	CYTARABINE
CYTARABINE	OVKATE	0.0903248206252612	OV	GDSC2	CYTARABINE
CYTARABINE	P12-ICHIKAWA	0.956726730898986	ALL	GDSC2	CYTARABINE
CYTARABINE	PANC-04-03	0.0441111654009508	PAAD	GDSC2	CYTARABINE
CYTARABINE	PC-14	0.218804767928654	LUAD	GDSC2	CYTARABINE
CYTARABINE	PC-3_[JPC-3]	0.22657061401032103	LUAD	GDSC2	CYTARABINE
CYTARABINE	RMG-I	0.0748856650347717	UNCLASSIFIED	GDSC2	CYTARABINE
CYTARABINE	SHP-77	0.203091018763284	SCLC	GDSC2	CYTARABINE
CYTARABINE	SNU-C2B	0.0832107230827989	COREAD	GDSC2	CYTARABINE
CYTARABINE	SW1116	0.027076741130742994	COREAD	GDSC2	CYTARABINE
CYTARABINE	SW620	0.33294923523465997	COREAD	GDSC2	CYTARABINE
CYTARABINE	SW948	0.20749754353787303	COREAD	GDSC2	CYTARABINE
CYTARABINE	T-T	0.251607272718183	ESCA	GDSC2	CYTARABINE
CYTARABINE	T47D	-0.08025498904129	BRCA	GDSC2	CYTARABINE
CYTARABINE	U-2-OS	0.126701041753968	UNCLASSIFIED	GDSC2	CYTARABINE
CYTARABINE	UACC-812	-0.0659961155716134	BRCA	GDSC2	CYTARABINE
CYTARABINE	WIL2-NS	0.808137738470494	UNCLASSIFIED	GDSC2	CYTARABINE
CYTARABINE	WSU-DLCL2	0.54387186231118	DLBC	GDSC2	CYTARABINE
CZC24832	647-V	0.0336135684404508	BLCA	GDSC2	CZC24832
CZC24832	697	0.06288824129592599	UNCLASSIFIED	GDSC2	CZC24832
CZC24832	8-MG-BA	0.0765008400312943	GBM	GDSC2	CZC24832
CZC24832	A101D	-0.00729066988944676	SKCM	GDSC2	CZC24832
CZC24832	A172	0.0522552314377587	GBM	GDSC2	CZC24832
CZC24832	A375	0.0489360207723455	SKCM	GDSC2	CZC24832
CZC24832	A549	0.00583282862583688	LUAD	GDSC2	CZC24832
CZC24832	B-CPAP	0.0238343672768943	THCA	GDSC2	CZC24832
CZC24832	BE2-M17	-0.0327834630844884	NB	GDSC2	CZC24832
CZC24832	BT-474	-0.0170048484836861	BRCA	GDSC2	CZC24832
CZC24832	C2BBe1	-0.0206588313222498	COREAD	GDSC2	CZC24832
CZC24832	C32	0.028893497061571	SKCM	GDSC2	CZC24832
CZC24832	C3A	-0.0738170746732312	LIHC	GDSC2	CZC24832
CZC24832	CADO-ES1	-0.00322588202727561	UNCLASSIFIED	GDSC2	CZC24832
CZC24832	COLO-205	-0.0426021664738307	COREAD	GDSC2	CZC24832
CZC24832	COR-L23	0.000417734637753006	UNCLASSIFIED	GDSC2	CZC24832
CZC24832	CW-2	-0.0344426480926854	COREAD	GDSC2	CZC24832
CZC24832	Ca9-22	-0.09495955594605199	HNSC	GDSC2	CZC24832
CZC24832	CaR-1	0.043284486211882994	COREAD	GDSC2	CZC24832
CZC24832	EM-2	-0.0470417176832156	LCML	GDSC2	CZC24832
CZC24832	GP5d	0.0155982751094715	COREAD	GDSC2	CZC24832
CZC24832	HA7-RCC	0.00815667659949425	KIRC	GDSC2	CZC24832
CZC24832	HC-1	-0.0196797999051178	UNCLASSIFIED	GDSC2	CZC24832
CZC24832	HCC2998	0.0223714745410714	COREAD	GDSC2	CZC24832
CZC24832	HCT-15	0.0286385440014751	COREAD	GDSC2	CZC24832
CZC24832	HLE	-0.0320806866429444	LIHC	GDSC2	CZC24832
CZC24832	HT-115	-0.0159296756697592	COREAD	GDSC2	CZC24832
CZC24832	HT-29	0.007309894695528471	COREAD	GDSC2	CZC24832
CZC24832	HuTu-80	0.0302503177822631	UNCLASSIFIED	GDSC2	CZC24832
CZC24832	LS-513	0.0599778701960259	COREAD	GDSC2	CZC24832
CZC24832	LU-139	-0.008870440101818259	SCLC	GDSC2	CZC24832
CZC24832	MFM-223	-0.0135434699104958	BRCA	GDSC2	CZC24832
CZC24832	MOLT-4	0.0308866315599863	ALL	GDSC2	CZC24832
CZC24832	NCI-H1563	0.0535587617515054	LUAD	GDSC2	CZC24832
CZC24832	NCI-H211	0.0371193017246419	SCLC	GDSC2	CZC24832
CZC24832	NCI-H2228	-0.0118356259497455	LUAD	GDSC2	CZC24832
CZC24832	NCI-H2722	0.0250675776215109	MESO	GDSC2	CZC24832
CZC24832	NCI-H841	0.0119498613228168	SCLC	GDSC2	CZC24832
CZC24832	OCUM-1	0.0361316360585127	STAD	GDSC2	CZC24832
CZC24832	PC-14	0.0197861240013109	LUAD	GDSC2	CZC24832
CZC24832	RC-K8	-0.0310800182981986	DLBC	GDSC2	CZC24832
CZC24832	RKO	0.019196683060649	COREAD	GDSC2	CZC24832
CZC24832	SKM-1	-0.0507115497185852	UNCLASSIFIED	GDSC2	CZC24832
CZC24832	SNU-C1	-0.00500964310721143	COREAD	GDSC2	CZC24832
CZC24832	SNU-C2B	0.0130282743161666	COREAD	GDSC2	CZC24832
CZC24832	SNU-C5	0.0310512123465638	COREAD	GDSC2	CZC24832
CZC24832	SR	-0.0398938079384228	UNCLASSIFIED	GDSC2	CZC24832
CZC24832	ST486	-0.0785496763735356	UNCLASSIFIED	GDSC2	CZC24832
CZC24832	SUIT-2	-0.0138347662745867	PAAD	GDSC2	CZC24832
CZC24832	SW620	-0.00906720609585275	COREAD	GDSC2	CZC24832
CZC24832	U-2-OS	0.00208832884904369	UNCLASSIFIED	GDSC2	CZC24832
CZC24832	WIL2-NS	-0.0315470819928675	UNCLASSIFIED	GDSC2	CZC24832
DABRAFENIB	AU565	0.0456368220964436	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	BT-20	0.0106769886250337	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	BT-474	-0.0198329451671795	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	BT-483	0.0347609732515872	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	BT-549	0.144595456904431	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	C2BBe1	-0.0371895746773765	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	CAL-120	0.0107197280177442	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	CAL-148	-0.0485305448510005	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	CAL-51	0.0827341391903891	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	CAL-85-1	-0.00392117722872372	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	CAMA-1	0.0118066562414653	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	CCK-81	-0.0515586081286348	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	CL-11	0.0335245330879278	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	CL-34	0.563808022215822	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	CL-40	-0.0761596201510599	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	COLO-205	0.427247310179508	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	COLO-320-HSR	0.0111825936564216	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	COLO-678	-0.0205090835270424	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	COLO-824	0.0180212214867742	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	CW-2	0.0659632264030979	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	CaR-1	0.0360373917941606	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	DU-4475	0.9963792389862679	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	EFM-19	0.0300926037777289	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	EFM-192A	0.025019434421107	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	EVSA-T	0.0974550380212649	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	GP5d	-0.0362787872940462	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	HCC1143	0.00523919467471598	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC1187	0.00298968261156834	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC1395	0.0109175156336334	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC1419	-0.0153540096343728	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC1428	-0.0743780055822972	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC1500	-0.0468640316480897	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC1569	0.0338153086375991	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC1599	-0.0974927201147113	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC1806	0.04261003071281701	UNCLASSIFIED	GDSC2	DABRAFENIB
DABRAFENIB	HCC1937	-0.0332982256548537	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC1954	0.0044640268398141204	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC2157	-0.0028143919840594197	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC2218	0.17361803989240804	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC2998	-0.0197141590288778	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	HCC38	-0.0814344741341619	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCC70	-0.00155559725819106	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HCT-116	0.269074009206119	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	HCT-15	0.1489897804558	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	HDQ-P1	0.094925346739465	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	HT-115	-0.000102130469939124	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	HT-29	0.35821566229278295	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	HT55	0.10442536181175399	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	Hs-578-T	-0.0871796023557264	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	JIMT-1	0.007948137521420621	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	KM12	0.0983872531334749	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	LS-1034	0.0812256645467161	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	LS-123	0.0539419422090178	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	LS-180	0.0334779519128255	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	LS-411N	0.283345300970598	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	LS-513	-0.0428400700672398	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	LoVo	0.21502170158034198	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	MCF7	-0.0042096180580114394	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	MDA-MB-157	-0.0327902348245925	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	MDA-MB-231	0.0347094061418491	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	MDA-MB-361	-0.00982637615225933	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	MDA-MB-415	0.0149841457950516	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	MDA-MB-436	0.0615526787228042	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	MDA-MB-453	0.06511262543214	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	MDA-MB-468	0.11797035127864698	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	MDST8	0.33874461346377605	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	MFM-223	0.07719228724631098	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	MRK-nu-1	0.00458258321163704	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	NCI-H716	0.0533851094000299	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	NCI-H747	-0.0184869873892541	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	OCUB-M	0.10731747410150001	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	RCM-1	0.0485098737468744	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	RKO	0.330718671643994	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SK-CO-1	0.0944100650815194	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SNU-1040	0.041746526559572	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SNU-175	-0.020949356455269	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SNU-407	-0.0557446401386711	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SNU-81	0.063984426607438	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SNU-C1	0.0846727179454314	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SNU-C2B	0.00773098411572185	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SNU-C5	0.277382893163178	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SW1116	-0.0274268130728873	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SW1417	0.35836029533203995	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SW1463	0.0326940802710896	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SW48	-0.00577601946993154	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SW620	-0.0286153507079732	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SW837	-0.017940568486272	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	SW948	0.0524821314029437	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	T47D	0.100272290720465	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	T84	0.0218081392879413	COREAD	GDSC2	DABRAFENIB
DABRAFENIB	UACC-893	0.0063695440995232295	BRCA	GDSC2	DABRAFENIB
DABRAFENIB	ZR-75-30	0.014453467120026	BRCA	GDSC2	DABRAFENIB
DORAMAPIMOD	AU565	-0.0166553612942237	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	BT-20	-0.026035830050803	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	BT-474	-0.0143157387925343	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	BT-483	-0.0752643381335679	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	BT-549	0.00681809129565815	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	CAL-120	-0.0385953330216343	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	CAL-148	0.11845986031895699	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	CAL-51	-0.0504344049043563	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	CAMA-1	0.0781986055271285	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	COLO-824	0.0656605134118218	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	DU-4475	-0.0329376043580317	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	EFM-19	0.0554550726405249	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	EFM-192A	0.0108422053878539	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	EVSA-T	0.166547529472267	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1143	-0.0371157226135861	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1187	0.0287344745670255	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1395	-0.0218143982361962	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1419	-0.00617223807724325	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1428	0.0196290751286123	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1500	-0.0174956090016692	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1569	0.0444866872852641	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1599	0.0833925832184364	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1806	-0.0436854991552815	UNCLASSIFIED	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1937	-0.0296832659837473	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC1954	-0.00449362807158667	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC2157	0.0653914535098499	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC2218	0.0215989971447745	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC38	0.0388670674365922	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HCC70	-0.0321922805327297	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	HDQ-P1	0.00641723706390362	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	Hs-578-T	0.11540742882080099	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	JIMT-1	0.0270715885554355	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MCF7	0.0155578786488218	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MDA-MB-157	0.00975124506032978	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MDA-MB-231	0.003934695236531721	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MDA-MB-361	0.0885073013518754	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MDA-MB-415	0.014757983185892	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MDA-MB-436	-0.00285756779362462	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MDA-MB-453	-0.0076000790126548	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MDA-MB-468	-0.0138711405224617	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MFM-223	0.0839576764101005	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	MRK-nu-1	-0.0672335552506275	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	OCUB-M	0.106160662900101	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	T47D	0.0174117455713929	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	UACC-893	0.0642781288580004	BRCA	GDSC2	DORAMAPIMOD
DORAMAPIMOD	ZR-75-30	0.0739360897685451	BRCA	GDSC2	DORAMAPIMOD
ENTINOSTAT	647-V	0.0916784329196828	BLCA	GDSC2	ENTINOSTAT
ENTINOSTAT	697	0.49951216780364094	UNCLASSIFIED	GDSC2	ENTINOSTAT
ENTINOSTAT	8-MG-BA	0.128652182166316	GBM	GDSC2	ENTINOSTAT
ENTINOSTAT	A101D	0.25100717677162	SKCM	GDSC2	ENTINOSTAT
ENTINOSTAT	A172	0.135969734861076	GBM	GDSC2	ENTINOSTAT
ENTINOSTAT	A375	0.21663105590950898	SKCM	GDSC2	ENTINOSTAT
ENTINOSTAT	A549	0.18172542375951503	LUAD	GDSC2	ENTINOSTAT
ENTINOSTAT	AU565	0.427162475917041	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	B-CPAP	0.136775942910424	THCA	GDSC2	ENTINOSTAT
ENTINOSTAT	BE2-M17	0.263058846510989	NB	GDSC2	ENTINOSTAT
ENTINOSTAT	BT-20	0.0147135638047173	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	BT-474	0.36051665844895797	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	BT-483	0.0706043442036727	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	BT-549	0.269637826794913	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	C2BBe1	0.14759807616127898	COREAD	GDSC2	ENTINOSTAT
ENTINOSTAT	C32	0.0453283280028635	SKCM	GDSC2	ENTINOSTAT
ENTINOSTAT	C3A	0.17620680344004397	LIHC	GDSC2	ENTINOSTAT
ENTINOSTAT	CADO-ES1	0.297182408381033	UNCLASSIFIED	GDSC2	ENTINOSTAT
ENTINOSTAT	CAL-120	0.122003499145659	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	CAL-148	0.6254310984709399	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	CAL-51	0.23650752009403103	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	CAL-85-1	0.21351901190333103	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	CAMA-1	0.18208129213994198	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	COLO-205	0.13808032190652303	COREAD	GDSC2	ENTINOSTAT
ENTINOSTAT	COLO-824	0.248941367928281	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	COR-L23	0.226829267733706	UNCLASSIFIED	GDSC2	ENTINOSTAT
ENTINOSTAT	CW-2	0.159153152217816	COREAD	GDSC2	ENTINOSTAT
ENTINOSTAT	Ca9-22	0.0897932372572288	HNSC	GDSC2	ENTINOSTAT
ENTINOSTAT	CaR-1	0.146055417350522	COREAD	GDSC2	ENTINOSTAT
ENTINOSTAT	DU-4475	0.6239540215044089	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	EFM-19	0.0444578656966328	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	EFM-192A	0.312893252667708	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	EM-2	0.440067271734924	LCML	GDSC2	ENTINOSTAT
ENTINOSTAT	EVSA-T	0.545040813850445	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	GP5d	0.120582533522182	COREAD	GDSC2	ENTINOSTAT
ENTINOSTAT	HA7-RCC	0.0666857502685793	KIRC	GDSC2	ENTINOSTAT
ENTINOSTAT	HC-1	0.23731755953731698	UNCLASSIFIED	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1143	0.256029155564109	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1187	0.141338579735681	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1395	0.15706508084166	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1419	0.0202843559421948	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1428	0.41656662392274896	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1500	0.391707657825476	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1569	0.0888122803824073	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1599	0.622845709450879	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1806	0.18793799471858602	UNCLASSIFIED	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1937	0.13922084477353197	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC1954	0.15561101380022102	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC2157	0.30357384223497497	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC2218	0.189582509605143	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC2998	0.21347849600954	COREAD	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC38	0.0846395392521835	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCC70	0.36181086576377397	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HCT-15	0.0960896406288954	COREAD	GDSC2	ENTINOSTAT
ENTINOSTAT	HDQ-P1	0.18040195861613698	BRCA	GDSC2	ENTINOSTAT
ENTINOSTAT	HLE	0.0203613201762182	LIHC	GDSC2	ENTINOSTAT
