Name	MAE	MSE	RMSE	R-square	PCC	Spearman	Sample size
OLAPARIB	0.04880028454227264	0.004769890458951125	0.06890647207237131	-0.003922978172392333	0.31193683644420644	0.26593406593406593	13
OLIGOMYCIN A	0.18556185213331075	0.05166681831763995	0.22697495850491917	-0.34786673959562425	-0.15656055436346217	-0.08461538461538462	13
OSI-027	0.11678314485579269	0.022082050398666626	0.1485350370137249	-0.04665317999711038	0.20970191211770967	0.20879120879120877	13
OSI-930	0.038817069610307404	0.0026724725566169166	0.05118982564826855	-1.0271701672169775	0.10626386542608526	0.09999999999999998	13
OUABAIN	0.06922875570473305	0.0063891957477515	0.07941167287510298	0.5040229304849306	0.7275833888650869	0.3758241758241759	13
PAC-1	0.08582585672066835	0.010564689484468117	0.10216725344171904	-0.854881680832046	-0.13061421754499522	-0.1527472527472528	13
PALMOSTATIN B	0.03861834315583884	0.002437097266163691	0.04870701714178607	-0.022315349936616193	0.39951108878980246	0.41098901098901097	13
PARBENDAZOLE	0.04438563289353664	0.0030383476144044885	0.05418485060502189	0.05454935870136781	0.517399670563994	0.3868131868131868	13
PARTHENOLIDE	0.04110146012246977	0.0033146950920521835	0.05724143526964652	-0.6288757541069457	0.0770019455354997	0.1945054945054945	13
PAZOPANIB	0.05948403846221887	0.004919393324231398	0.06947500886439692	0.017358458612044502	0.3913175932203604	0.4197802197802198	13
PD 153035	0.07368140968690835	0.011387075325778918	0.10647398553677936	0.08838892706851624	0.34285661697647596	0.4032967032967033	13
PD318088	0.07376255764731628	0.008910731452284463	0.09320454419819725	0.3025068439358345	0.5628784768318115	0.5956043956043955	13
PDMP	0.02653239992257045	0.001086589751510808	0.03277046869185913	0.12203451754584851	0.5437276015426085	0.5054945054945056	13
PEVONEDISTAT	0.2052533417213319	0.060569577100382466	0.24416824362771045	0.1464225046638834	0.46052064130911585	0.47142857142857136	13
PF-184	0.04862820843717282	0.0037548529846894115	0.060992181829330985	-0.6185618816454393	0.08302697445031011	0.09560439560439561	13
PF-3758309	0.1437702633693402	0.031473364455221295	0.17643821571043763	-0.2926965857857779	0.026334415622601977	0.06263736263736265	13
PF-4800567 HYDROCHLORIDE	0.08501200027418136	0.011803068294650427	0.1085464252241514	0.08430595624519907	0.3637422661535042	0.3615384615384615	13
PF-573228	0.06728772262806526	0.008250193205999182	0.09071423710360538	-0.15607077422743493	0.056863969532367074	0.23296703296703294	13
PF-750	0.048294734470245106	0.0034534168760795457	0.05861824657937135	-0.8999358983813408	0.10444992138836766	0.20069248792032565	26
PHA-793887	0.083686554336513	0.011041691685225058	0.1042982047830322	-0.2672467707718039	0.3099049070902004	0.34945054945054943	13
PHLORETIN	0.055553353072448505	0.005436875747722687	0.07017169546866812	-1.0116928847194955	0.15018522249302185	0.05274725274725274	13
PI-103	0.12461905991499238	0.022099199495649945	0.1466451782964045	0.014208170651486917	0.2798290449724069	0.2208791208791209	13
PIFITHRIN-MU	0.08521702333984008	0.011279540735286208	0.10613874663631831	-0.9516971251935	-0.1500465964692217	-0.08351648351648351	13
PIK-93	0.06495742597367213	0.00767801283855764	0.0870686443179613	-0.08689176254151723	0.26483164951597044	0.2681318681318681	13
PITSTOP2	0.03590327135484035	0.0019710256782863676	0.04329353733438901	0.18605394509107728	0.5523077280334469	0.5076923076923078	13
PLURIPOTIN	0.12811725698909396	0.026145562368164316	0.16111637399807535	-0.22833914644366682	0.07508891213246097	0.007692307692307684	13
PLX-4720	0.04108629267419485	0.003070178349082946	0.055145194267053124	0.06178373534888926	0.6628797735864831	0.7582417582417583	13
PRIMA-1	0.0659700678743344	0.00686154869280817	0.08262850222956633	0.420582347790926	0.6836088254325496	0.673860933755854	26
PRIMA-1MET	0.03725094248139309	0.002659463513291512	0.050601480077753	0.5301799262976802	0.7610071660529757	0.7439560439560441	13
PRL-3 INHIBITOR I	0.038559352053519395	0.0021278115353856415	0.04603341402404401	0.07519359938119048	0.49235252585185646	0.5966000026960442	26
PROCARBAZINE	0.0390084297685205	0.0021921251433871607	0.046209895824766166	-0.5980316724490934	0.5588061608546209	0.5274725274725275	13
PROCHLORPERAZINE	0.07466843002242676	0.009765773771275296	0.09829939835053278	0.4318223818920289	0.6762089608579656	0.5296703296703297	13
PURMORPHAMINE	0.0438359003811011	0.002815354425540513	0.05271603056828863	0.2616173907493361	0.5543429628701666	0.4747252747252747	13
PX-12	0.043190529972160406	0.003168832961562227	0.05608175605068581	0.018259538423143408	0.3130153850244554	0.3666575948406824	26
PYR 41	0.04675991970586314	0.003402388462301298	0.057598229778807505	0.07929475371874561	0.5487952271726112	0.545054945054945	13
PYRAZOLANTHRONE	0.03185246388469513	0.0017801238271668508	0.04136604848006723	-0.7941142991292388	0.5124629543618312	0.4802197802197802	13
QS-11	0.0537928952478207	0.004763381814661767	0.0688572510392493	0.21623126183280936	0.5150395075863957	0.4956043956043956	13
QUIZARTINIB	0.07067448273991694	0.017577781580213524	0.1325481850561745	-0.1652666882249744	-0.053810998914243804	0.28681318681318685	13
R428	0.05223884002351944	0.004619809083756005	0.06770007341723396	-0.058060447968219055	0.3156090078734821	0.3681318681318681	13
RAD51 INHIBITOR B02	0.05381649279586169	0.004423136917911038	0.06641371818163033	-0.13397590461046388	0.389697620728087	0.5912087912087911	13
RAF265	0.08377740979863864	0.010600000828340837	0.10233402370634696	0.23930709017885335	0.4938619837576936	0.4032967032967033	13
REGORAFENIB	0.05933433172655288	0.0060579770258263315	0.0776444348766582	0.1263272251979534	0.38407918046559875	0.48461538461538467	13
RG-108	0.04216963820140253	0.002847167214499229	0.05327491760100088	0.12006139010408019	0.40872479627975444	0.4065934065934066	13
RIGOSERTIB	0.13654064662141066	0.029648877549773973	0.1718339143680966	0.14172324158122906	0.4119341426182178	0.3362637362637363	13
RITA	0.0582234362534589	0.004875677663723733	0.06933478388895221	-0.569218769542935	0.2537844459509864	0.23186813186813185	13
RO4929097	0.08004362185136356	0.00921520107074637	0.09549210257053012	0.12791309408540802	0.3780137956639298	0.3263736263736264	13
RUXOLITINIB	0.05445051795382132	0.00535854428489588	0.07275763271859781	-1.1496674909837044	-0.12715240362368915	-0.06483516483516484	13
SALERMIDE	0.031086364301106378	0.0015768685492986369	0.03896778379595835	0.31226323306169473	0.6662717741195725	0.6	13
SARACATINIB	0.11407437580026296	0.022776192161032806	0.1507671500806858	-0.2905615429593725	-0.18204775992628555	-0.13516483516483516	13
SB-225002	0.07131521420707336	0.012000681801069198	0.10949818542491412	0.053637071244596136	0.34635342433367206	0.5615384615384615	13
SB-431542	0.046829048811403054	0.003549613092022317	0.059121364708922784	-0.09338949246508503	0.23457824756664353	0.221978021978022	13
SB-525334	0.06029652886554462	0.008150507874916665	0.09027291945176494	-0.34799876160340004	-0.038046780374453255	0.12857142857142856	13
SB-743921	0.0747460604915619	0.007240185990406265	0.08472487644242072	-0.17618244280447284	0.5523123504909754	0.5142857142857143	13
SB743921	0.06972394774392936	0.0073608434603943	0.08539615530508768	-0.015661825205658154	0.5186127302288088	0.5340659340659341	13
SCH-529074	0.059039172941757714	0.007215610346322768	0.08452490412745839	-0.4314845652765131	0.06786584853955004	0.3307692307692308	13
SCH-79797	0.061934950250552276	0.0055216182323554325	0.07370503314365844	-0.07831206981979197	0.5713401618304458	0.4769230769230769	13
SELISISTAT	0.028653716521127408	0.0016514063446897704	0.04008294174604259	0.2277868808406885	0.5642881289192937	0.6582417582417582	13
SELUMETINIB	0.05572703072412931	0.006318009533735271	0.07863611489198577	0.23693125605167106	0.5216858898530644	0.4373626373626373	13
SEMAGACESTAT	0.08217452179039073	0.00974347871112304	0.0977106034962916	-0.29478221303922186	0.050260418942018735	0.09560439560439561	13
SEPANTRONIUM BROMIDE	0.09350371881338268	0.014393314247181165	0.11966370762406711	-1.435429458019622	0.11211498781883186	0.0010989010989010978	13
SERDEMETAN	0.0912342443688576	0.014286850298610623	0.11914771658998105	0.14761373430512664	0.4142195147256433	0.39450549450549455	13
SGX-523	0.039635400762598326	0.002789987692575219	0.05265125699552666	-0.3383869320812661	0.3836074856230682	0.5241758241758243	13
SID 26681509	0.031684275172364704	0.0015832806643712324	0.03967517145141716	0.40799383879982276	0.6732255415879159	0.5957876156001913	26
SILDENAFIL	0.038472722112206315	0.002655878792775323	0.0511818339343455	-0.5947124363948217	0.25199426509157	0.1791208791208791	13
SILMITASERTIB	0.04166551519722572	0.002622145490599844	0.05042748953326648	0.16551655185197828	0.5555885548772622	0.5142857142857142	13
SIMVASTATIN	0.11706687761020662	0.0171010059423657	0.13039466316590015	0.23921197503478403	0.5155912052470452	0.4230769230769231	13
SIROLIMUS	0.10999274573898317	0.016778522071319683	0.1284300125283417	-0.0003256596749173335	0.29164137176493443	0.23406593406593404	13
SITAGLIPTIN	0.03199373427883332	0.0014824271135265314	0.03812545744585956	-0.5338487164009946	0.6007610112926367	0.5758241758241758	13
SJ-172550	0.03943523370415651	0.003294637173545328	0.05728313623661872	-0.7831490043007598	0.09261135335590101	0.26373626373626374	13
SKI-II	0.07709980972462507	0.008464447635715895	0.09136892805314745	-0.1832318506843008	0.15995797722	0.18571428571428575	13
SMER-3	0.13211333667109637	0.027026452184252824	0.16404141900050045	-0.20842160569073526	-0.11223911131612277	-0.049450549450549455	13
SN-38	0.1269972529975451	0.025242660492721967	0.15767311802665818	-0.1600225444457159	0.17557319416363448	0.08571428571428573	13
SNS-032	0.1345870425806779	0.030264293200033276	0.17361411315448377	-0.2889046807469895	0.045315447213100005	0.03626373626373626	13
SONIDEGIB	0.04031880530605646	0.002651878952887653	0.0510511133722316	-0.20631404258157598	0.39584173516884213	0.5659340659340659	13
SORAFENIB	0.06258418554844819	0.006998435349500118	0.08326786179623047	0.07230663138342744	0.36151406881908454	0.39780219780219783	13
SOTRASTAURIN	0.1101604737643187	0.022389303000667004	0.14943564111229052	-0.16395866715269905	-0.014558048265917833	0.01208791208791209	13
SPAUTIN-1	0.07476647179034675	0.008585986516089683	0.09249155048983429	0.0038029938883728854	0.3051634470861936	0.2956043956043956	13
SR-8278	0.043209841904255426	0.0028212832098401543	0.052643394628603346	0.020109293721899336	0.4964836618246845	0.4791208791208791	13
SRT-1720	0.052332135186342076	0.005564074632784424	0.07429623245455712	-0.2905494428689407	0.280719882969019	0.3516483516483516	13
STF-31	0.1346637020359773	0.027917751366204634	0.16612093243665588	0.14028211187116285	0.43912045841038516	0.5021978021978022	13
SU11274	0.08302183539570662	0.010605410702135347	0.10259827018314027	-0.17917818404741742	0.1277147670188976	0.17252747252747253	13
SUNITINIB	0.050893781611131526	0.003926655028303841	0.062395835220917226	-0.7033658791374635	0.08799286160767311	0.13076923076923078	13
TACROLIMUS	0.028963138158029776	0.0015885885308164998	0.039714412362642275	-0.4004093970334693	0.45320562213979343	0.5054945054945055	13
TAMATINIB	0.061124481783916405	0.00690836859501717	0.08305801467603652	-0.2846520773309786	0.04857898070491244	0.11318681318681319	13
TAMOXIFEN	0.08939741127589373	0.016492524531442683	0.12773159731226308	0.07514180003798458	0.35014848171053015	0.512087912087912	13
TANDUTINIB	0.03325338222167527	0.0016947484044265997	0.04095165353951048	-0.08772640754471565	0.4152211152401235	0.376923076923077	13
TEMOZOLOMIDE	0.030771558177268687	0.0015535329697911233	0.03915803763752869	-0.4325399434834911	0.3505593048280744	0.29230769230769227	13
TEMSIROLIMUS	0.09323035380671577	0.015591478296911477	0.12442143099268413	0.18764117942552727	0.4486105562454121	0.5032967032967033	13
TENIPOSIDE	0.11345013546006495	0.01745490649186383	0.13179457947773382	-0.06088785096925733	0.21950894815412578	0.27692307692307694	13
TG-100-115	0.04567812664282688	0.003486792122413903	0.058196939410572454	-1.1257190351175708	0.21154409409502276	0.12417582417582418	13
TG-101348	0.12074092369572935	0.030094151522241673	0.17187757788206595	-0.7321857381275292	-0.36397306941620766	0.025274725274725286	13
TGX-221	0.07451973155280371	0.00870103793686887	0.09277585236928028	-0.1393522091155111	0.2530370717046832	0.1978021978021978	13
THALIDOMIDE	0.040914118093290326	0.0026324524028801533	0.05095383435931056	-2.44149895369573	0.019314057773868583	0.008791208791208793	13
TIPIFARNIB	0.07177376704201516	0.007619579719858808	0.08704197139157302	-1.0180112163888626	0.4383831470086578	0.5648351648351648	13
TIPIFARNIB-P1	0.08635039818832911	0.01654190839080657	0.12850859477172594	-0.4047516325085308	0.36623860800401153	0.46153846153846156	13
TIVANTINIB	0.04490406069597501	0.0036545977545788004	0.059884137132482085	0.3818011757355994	0.665626200403598	0.7307692307692306	13
TIVOZANIB	0.05647699176651919	0.005640415116640583	0.07473950445586708	-0.5006537649482905	0.10334775445166264	-0.05384615384615384	13
TOPOTECAN	0.09242983083897371	0.019348547684466193	0.13885933487614427	0.14897480186131457	0.406401672341417	0.4021978021978022	13
TOSEDOSTAT	0.10233909338268868	0.017962055045550207	0.13359096095835699	0.17421729087448934	0.4448745475013555	0.31868131868131866	13
TPCA-1	0.0777950728718996	0.009852139604248567	0.09874262259264388	-0.923718220658906	-0.3631498100463098	-0.24505494505494507	13
TRAMETINIB	0.07561526254725273	0.010334283403433392	0.10120155129695259	0.1615900258198557	0.43029889803631355	0.42417582417582417	13
TRETINOIN	0.03195222744369756	0.0014852527292813218	0.03834544620297813	-1.5474872073384667	0.4627272046559586	0.510989010989011	13
TRIFLUOPERAZINE	0.10821311179234432	0.02117485362248487	0.1450579442045661	0.3652046379323363	0.6500453917420093	0.5164835164835164	13
TRIPTOLIDE	0.09414716622337929	0.01642756075656548	0.12808567264123694	0.32360367380178934	0.6085756187754627	0.22747252747252747	13
TW-37	0.12369000938575636	0.019683287369039147	0.1399361458048108	-0.041568696976258715	0.3225685276469451	0.36483516483516476	13
UNC 0638	0.050265321264871085	0.00445239606208409	0.06646682085904608	-0.052129739845401944	0.43397045929517	0.5681318681318681	13
VALDECOXIB	0.03183947824988365	0.0016905680109509807	0.04087446159326992	0.22119862036917537	0.722014539006605	0.734065934065934	13
VANDETANIB	0.06720870639145742	0.008036629781455359	0.08873485699389522	-0.6645395487240563	0.2924108270129223	0.3230769230769231	13
VELIPARIB	0.033671156386832816	0.001962059607205046	0.04360205535162929	-1.4397333547787137	0.08349750934955695	0.2010989010989011	13
VEMURAFENIB	0.03639066710572867	0.002428260350892119	0.04881767048407385	-2.7903662805503573	0.2870610899264062	0.28901098901098904	13
VER-155008	0.06686498514679762	0.0071514145431878905	0.08405958672040256	-0.7648729572610528	0.06596793550793359	0.004395604395604391	13
VINCRISTINE	0.12935634010124206	0.024742598245211887	0.15671969273729752	0.36309136761884747	0.6856980228154053	0.578021978021978	13
VORAPAXAR	0.04634740493832185	0.0031599728342630246	0.05585912983261705	-0.43035972656352584	0.48169715612550645	0.3505494505494505	13
VORINOSTAT	0.11288049110280551	0.02744935527757012	0.16494022804326303	0.2613421814804803	0.538525284450117	0.49010989010989003	13
VU0155056	0.06781479235646175	0.008547273235227125	0.09031120540319855	-0.11241655190118513	0.28527240066606635	0.21318681318681318	13
VX-680	0.047835389188482215	0.0033528750432785226	0.057882467125181414	0.3140419032039038	0.5903943594773924	0.4395604395604395	13
WAY-362450	0.044471293661345335	0.004728642859594073	0.0685636013295299	-0.41466023167998783	0.16711563839797366	0.34065934065934067	13
WP1130	0.0892557539804576	0.011337860371170533	0.10643608283447606	0.1424633571282023	0.3926048701373622	0.221978021978022	13
WZ4002	0.0950704267673375	0.025266026180534206	0.15871461639755027	-0.2505570066492759	-0.24648352288531558	-0.012087912087912097	13
WZ8040	0.06656631258480367	0.006563694003077099	0.08098651219299328	0.026592794560033273	0.3991393271189122	0.20549450549450549	13
XL765	0.04071375766133749	0.0028945902662196807	0.05298848831987897	-0.3870586633514389	0.46235176383597737	0.4681318681318681	13
YK 4-279	0.03398384267510854	0.0017147462548667367	0.04061400118116541	0.11534135783793575	0.6304048723714085	0.6604395604395604	13
YM-155	0.08233872051180326	0.012508778845968918	0.11139061965646335	-1.0016042084099035	0.05750237131129856	0.0010989010989011006	13
ZEBULARINE	0.04809899645117393	0.0029991528084376442	0.054631533944562424	-3.2572252513687574	0.3267635855084228	0.4065934065934066	13
ZSTK474	0.05655899161778779	0.004905491030069132	0.0697094914802822	0.4172168737240895	0.7041292850259538	0.6329670329670328	13
