Name	MAE	MSE	RMSE	R-square	PCC	Spearman	Sample size
OLAPARIB	0.057236612119936935	0.005653037459287049	0.07490875734815997	-0.18979969261086518	0.32885479763560505	0.3	13
OLIGOMYCIN A	0.19328635678599432	0.05477953199689921	0.2331580795192346	-0.4290701768261581	-0.2666019449950414	-0.2230769230769231	13
OSI-027	0.11054578798294065	0.02201231756578625	0.1483439184983632	-0.04334795743096405	0.16044014199875942	0.256043956043956	13
OSI-930	0.042994297270802714	0.003146933271584819	0.05579132785077558	-1.3870663257455162	0.30632969593554116	0.34615384615384615	13
OUABAIN	0.09602757745933534	0.0158145796078965	0.12460490422764883	-0.22764572556689022	0.5599732823080067	0.14615384615384613	13
PAC-1	0.07218068830236324	0.008332745499756256	0.09096104295743343	-0.46301100484371693	-0.09867574436176929	-0.16043956043956045	13
PALMOSTATIN B	0.055751451329750054	0.004043143134551668	0.06335754894388311	-0.6960206495777148	0.5061964526874722	0.5087912087912088	13
PARBENDAZOLE	0.07004648874081099	0.0063293016587278065	0.07952175480220931	-0.969505491684685	0.6196593757044082	0.6197802197802197	13
PARTHENOLIDE	0.10188324935180407	0.013342403831204021	0.11532390556466339	-5.5565964586795555	0.07265981325283719	0.08681318681318682	13
PAZOPANIB	0.07709738648164308	0.008341343626375296	0.09107904022605051	-0.6661710536326432	0.5882246859847048	0.5186813186813186	13
PD 153035	0.07529592311767065	0.014336045747033076	0.1196439534941411	-0.1476957577914062	0.17018672768818432	0.27032967032967037	13
PD318088	0.09067460213686136	0.014442941911512325	0.1201431104061325	-0.13053043856792312	0.23917297329108686	0.3054945054945055	13
PDMP	0.030601692008308257	0.0013833865630552451	0.037162532046088013	-0.11777756928467387	0.5613714507379169	0.6076923076923076	13
PEVONEDISTAT	0.23135143648054854	0.06747308687551362	0.25926128323983366	0.04913470994940379	0.3078629477054219	0.3087912087912088	13
PF-184	0.05609850334824122	0.004746980885018644	0.06886479869251767	-1.046227201096728	0.10698789401147454	0.014285714285714287	13
PF-3758309	0.1530231430766766	0.0326760528683263	0.1798771094506234	-0.3420942664054306	0.1446289272755112	0.1252747252747253	13
PF-4800567 HYDROCHLORIDE	0.08244215405437029	0.012944698172181227	0.11352488512911578	-0.004262850859075762	0.3271516274945472	0.3054945054945055	13
PF-573228	0.07761305851244009	0.00888207526665088	0.09401966114582778	-0.2446142016161231	0.14910189795436016	0.2725274725274725	13
PF-750	0.04178144509635174	0.0025676917196720923	0.0506331229265984	-0.41264430250880524	0.28204705108369976	0.35041086316167147	26
PHA-793887	0.10952471003934054	0.020440482873061334	0.14209744986487663	-1.3459390691522803	0.13363412571474897	0.22307692307692303	13
PHLORETIN	0.07156164315930698	0.008380378170597851	0.09087409900300869	-2.1008152327394667	-0.07609604726448102	-0.16923076923076924	13
PI-103	0.12979407206006233	0.028837865964027633	0.16948022129477142	-0.2863874390012127	0.08947289779261605	0.037362637362637376	13
PIFITHRIN-MU	0.07674779330867988	0.009224204726038219	0.09585681160713624	-0.596062665006039	-0.02936104077196446	0.08351648351648351	13
PIK-93	0.10023130621348897	0.016316017546909183	0.12760177261577083	-1.3096790070684268	0.3530782047324187	0.4373626373626374	13
PITSTOP2	0.04675156925212053	0.0039059035052723366	0.06229433614176856	-0.6129646528681347	0.38189908205342377	0.3879120879120879	13
PLURIPOTIN	0.10974819711973116	0.0206342296417909	0.14351185312136266	0.030587612964028454	0.21261410554458732	0.10439560439560439	13
PLX-4720	0.05242846856329625	0.004014276243781253	0.06320921026358697	-0.22672328265330557	0.710885448563013	0.7901098901098902	13
PRIMA-1	0.08597601621154638	0.01116327016076739	0.10563210568942487	0.05732713165659013	0.4438845819482419	0.44088040484115726	26
PRIMA-1MET	0.06272896402255572	0.005567852584343191	0.074411656840259	0.016384733813404283	0.6396528691142118	0.589010989010989	13
PRL-3 INHIBITOR I	0.03825581136433418	0.0021118557469175	0.045922127200735255	0.08212843127624522	0.4559136437262577	0.5615881599313564	26
PROCARBAZINE	0.09296093076466597	0.01127698620973511	0.10422357849042843	-7.220781184546451	0.381489701769413	0.3637362637362638	13
PROCHLORPERAZINE	0.09228066017753896	0.014009267032282901	0.11803420631119217	0.18493381474250814	0.4553861457224281	0.3186813186813186	13
PURMORPHAMINE	0.05186835038664341	0.0037719454809033532	0.0612556087571101	0.010732389188989467	0.3563951203398343	0.4087912087912088	13
PX-12	0.052853627314166096	0.004606379499959113	0.06773906691447329	-0.4271087152093248	0.33238680618313654	0.38637411618971135	26
PYR 41	0.07153016535726472	0.007221885313317179	0.08382236649175792	-0.9542823430324242	0.6023459716772196	0.6285714285714286	13
PYRAZOLANTHRONE	0.061153557866136854	0.005104805497943536	0.07088292617520972	-4.144925537405112	0.5147104088909058	0.5076923076923077	13
QS-11	0.050522800635262634	0.004609226302124265	0.06758170626372842	0.24159607117291754	0.5550961761912585	0.6186813186813187	13
QUIZARTINIB	0.05689388122549175	0.014779489518474733	0.12144513384054645	0.020237751489936628	0.2818257228978727	0.5747252747252747	13
R428	0.060243029208501664	0.006198867975149768	0.07856951215519722	-0.4197073748663188	0.49121298416751236	0.3978021978021978	13
RAD51 INHIBITOR B02	0.12339517344139173	0.01830618336676055	0.134710741463593	-3.6932236619732057	0.5002056622965273	0.5648351648351648	13
RAF265	0.09864382341745083	0.014895340978491958	0.12170413448593871	-0.06894145153390141	0.15381074862402022	0.07802197802197802	13
REGORAFENIB	0.06280737942404746	0.007608616586760253	0.08714563012925207	-0.09730379257306125	0.4067285122514074	0.46923076923076923	13
RG-108	0.05457417966169211	0.004897564739203432	0.06960040227311363	-0.5136295074428646	0.4978280845469468	0.5263736263736264	13
RIGOSERTIB	0.1471423820719352	0.03756957084866349	0.19330577615066638	-0.08756526883834981	0.43328386228394755	0.4175824175824176	13
RITA	0.0814033563845972	0.009732024266611485	0.09825725408959232	-2.132215908865173	0.10394834916197429	0.1186813186813187	13
RO4929097	0.09047295971875192	0.012230625895661026	0.11041162251050671	-0.1574537129315204	0.322864126753616	0.27582417582417584	13
RUXOLITINIB	0.05334261933289308	0.0041497606880447815	0.06413442990187218	-0.6647442238364124	-0.040875994898318904	-0.03296703296703297	13
SALERMIDE	0.05899132500007152	0.004706962689913476	0.06829550383827941	-1.0528986413611647	0.6657535359731421	0.7021978021978021	13
SARACATINIB	0.12135662066131374	0.023809965157818188	0.15423907943126544	-0.34913795750524357	-0.357361301932713	-0.2868131868131868	13
SB-225002	0.07359486148002697	0.013908141115068422	0.11785189683817403	-0.09678344758936301	0.19305028173398137	0.33186813186813185	13
SB-431542	0.047518995353063434	0.00374259118350821	0.06079971928727931	-0.15283265205362137	0.6250023261479418	0.612087912087912	13
SB-525334	0.06751614467291465	0.010531591926713066	0.10256395950660899	-0.741802240153867	-0.36610252958966666	-0.025274725274725275	13
SB-743921	0.08680205568665725	0.009665870007855341	0.09757233964905798	-0.570239578476885	0.5276785690303676	0.42967032967032964	13
SB743921	0.06084527365398407	0.005614002556953887	0.07472573976559	0.22537028339418322	0.5541737463099203	0.5538461538461539	13
SCH-529074	0.07846740380562636	0.007923521283147088	0.0886454330227402	-0.5719250174374151	0.3585993948735024	0.4703296703296703	13
SCH-79797	0.08043639420135208	0.008877060229859826	0.09385707052977274	-0.7335934480735993	0.6066286467333188	0.5648351648351648	13
SELISISTAT	0.037223141467182454	0.002404621834301318	0.049000662965259574	-0.12442375738433746	0.3223759222761629	0.4615384615384615	13
SELUMETINIB	0.0681764187408374	0.008890408942947617	0.0938409815145608	-0.07375481930798282	0.22338717700138883	0.2582417582417582	13
SEMAGACESTAT	0.07941167753347067	0.010580468426477195	0.10263723379842556	-0.4060073132388208	0.29433281190802385	0.24725274725274726	13
SEPANTRONIUM BROMIDE	0.08236068124154898	0.012292726492331287	0.11077809629096529	-1.079998234226353	-0.15768011336359153	-0.31758241758241756	13
SERDEMETAN	0.08979846501201849	0.017115346372559237	0.13066957358668843	-0.021140830599926795	0.30357454290203084	0.3549450549450549	13
SGX-523	0.03480898415028279	0.0019207083899350607	0.04380418021211149	0.07861564541341493	0.4344961658689012	0.6087912087912087	13
SID 26681509	0.037122552109551246	0.0021140885410360676	0.045791915751452764	0.2095188997251638	0.615449726327532	0.5131466737094914	26
SILDENAFIL	0.04196943347746408	0.0024557469808049216	0.04894913600519095	-0.4745440422890339	0.4032782355590648	0.289010989010989	13
SILMITASERTIB	0.044716049121273485	0.003130219227526221	0.05554012810454292	0.0038248663891765843	0.40023317881476494	0.4329670329670329	13
SIMVASTATIN	0.12493123981098028	0.019996741855636067	0.14122041148258072	0.11038673436165869	0.5140280396862271	0.4164835164835165	13
SIROLIMUS	0.12109564218088295	0.01858831533283762	0.13589225457637313	-0.10822447403459912	0.09388262877351203	0.06483516483516483	13
SITAGLIPTIN	0.0254926750216308	0.0011717465279996128	0.033859706860132746	-0.21239141642788187	0.5288630375961676	0.5648351648351648	13
SJ-172550	0.05369168771723086	0.004877313556580627	0.06972249167829554	-1.6397373531485442	0.31161054518119125	0.4	13
SKI-II	0.07144677945854187	0.007605244545058609	0.08682691109718288	-0.06312519909579377	0.34274378752192425	0.31318681318681313	13
SMER-3	0.12566848531829466	0.02439884995569524	0.1560068815820102	-0.09093480858903524	-0.0006666826291771788	0.025274725274725268	13
SN-38	0.1195718993383921	0.02371033599677452	0.15393143845251944	-0.08960481010198618	0.1051464641710024	0.07472527472527471	13
SNS-032	0.13947445737618666	0.028587448954841953	0.16893385681708795	-0.21749074148114955	0.1346376374222642	0.10549450549450552	13
SONIDEGIB	0.03168584977990077	0.0016319027787267339	0.040363045478306235	0.25766323686745113	0.653426972292191	0.6571428571428571	13
SORAFENIB	0.06034392200219705	0.0068739911600438405	0.08268227691046678	0.08880261134982075	0.333462252495119	0.4032967032967033	13
SOTRASTAURIN	0.10015372931522956	0.021484580800745775	0.14651603508760336	-0.11692463282244776	-0.008509463906293285	-0.02747252747252748	13
SPAUTIN-1	0.07925965885762434	0.009253907769023401	0.096000317402469	-0.0736931856413765	0.36003924007916777	0.3505494505494505	13
SR-8278	0.05214796761393311	0.004055326867639582	0.06326997081323772	-0.40849989630961236	0.45994432175128264	0.5571428571428572	13
SRT-1720	0.1110983054820391	0.01632924195091276	0.12719708604756294	-2.7874571232479513	0.24847918244388462	0.2945054945054945	13
STF-31	0.13571495068366712	0.02929881229605894	0.17092329153156963	0.09775279887538627	0.35416194506994264	0.4813186813186813	13
SU11274	0.07549865848864774	0.008151542570530548	0.08980845796161192	0.09365875254901038	0.4692209358027557	0.4835164835164834	13
SUNITINIB	0.047697274564162694	0.0034751437900689165	0.058370771881707625	-0.5075022670521684	0.06749414075201347	0.10109890109890111	13
TACROLIMUS	0.03714230638870826	0.002006597425618366	0.04459026772152756	-0.7689022905477094	0.4308465673105693	0.48901098901098905	13
TAMATINIB	0.06476121108417146	0.007667665772396344	0.0875609190813176	-0.4258478868503575	0.091643610701368	0.07362637362637363	13
TAMOXIFEN	0.07796265228089626	0.017666739890551574	0.1324339306209839	0.009294833958122539	0.27895152962987896	0.43076923076923085	13
TANDUTINIB	0.03482158188858179	0.0018462124992904949	0.04276423099263758	-0.18493935983190718	0.5035895575138808	0.4923076923076922	13
TEMOZOLOMIDE	0.03888906643186936	0.0023496030126907005	0.04838937334991002	-1.1666100639377683	0.2802238656139172	0.2725274725274725	13
TEMSIROLIMUS	0.11863061212128859	0.023168343025879935	0.15203619000335872	-0.20713427275827315	-0.023639419043032416	0.014285714285714285	13
TENIPOSIDE	0.1157216543045411	0.018919037116765635	0.13734244535792098	-0.14987591818774235	0.1034672348252654	0.14285714285714288	13
TG-100-115	0.03983370969551893	0.002922603336428572	0.053857173907352195	-0.7817619537477147	0.14437439527837037	0.09670329670329669	13
TG-101348	0.15948735074702777	0.035134134175966406	0.1852896669093807	-1.0222815086210055	-0.16505184978686424	0.1131868131868132	13
TGX-221	0.08174717206306825	0.009989317911067282	0.09985928539778668	-0.30804525990002857	-0.10864203394293936	0.03846153846153846	13
THALIDOMIDE	0.09983449973449708	0.013870659600398485	0.11770137787139623	-17.133608208685352	-0.19974046902342685	-0.12417582417582418	13
TIPIFARNIB	0.05611483404927986	0.0045534532125319676	0.06735134709396204	-0.2059614826579544	0.5226683465107682	0.6351648351648352	13
TIPIFARNIB-P1	0.08750143358475024	0.01535677797481988	0.12387844391527811	-0.30410944254705896	0.4017706641061391	0.4461538461538462	13
TIVANTINIB	0.055870112035555475	0.005764115703260017	0.07582817571656769	0.024962584127128862	0.6660589855466719	0.6736263736263737	13
TIVOZANIB	0.06006888743238266	0.00510623932783588	0.07139002128792808	-0.3585342769253171	0.0549111528336655	-0.07142857142857142	13
TOPOTECAN	0.1038026842406713	0.024371605072605204	0.15599704529420022	-0.07195901078008275	0.16835426523645686	0.22087912087912084	13
TOSEDOSTAT	0.10416386897446558	0.017415989242206005	0.13192546014136486	0.19932197390228584	0.4587563686101544	0.27252747252747256	13
TPCA-1	0.0765932344731052	0.009791178121536882	0.09861430825529757	-0.9118149468766017	-0.5100163760139163	-0.4164835164835165	13
TRAMETINIB	0.08894708118451743	0.015329142489544312	0.12340536857559295	-0.2436378466834675	0.09374750622325895	0.13186813186813184	13
TRETINOIN	0.057653620640533886	0.004440398168615563	0.06651983022669303	-6.616116306018059	0.37260591827840805	0.4032967032967033	13
TRIFLUOPERAZINE	0.1356400225562866	0.03141837828537941	0.17698148934847144	0.05811670886507925	0.40865173320100984	0.24505494505494502	13
TRIPTOLIDE	0.18994408057990447	0.04355832505799505	0.20749460344488324	-0.7934915281199113	0.5188380215603412	0.05824175824175826	13
TW-37	0.13775399714495587	0.027130188895312442	0.1643316211719227	-0.4356319128307161	0.13204866713966593	0.11648351648351647	13
UNC 0638	0.06769088803022164	0.006109116657540106	0.0779364633435422	-0.44362344004370585	0.5001136070426954	0.6417582417582418	13
VALDECOXIB	0.028515959643725247	0.001458887146613216	0.03813169045049641	0.32792806018556886	0.6188792918678295	0.5648351648351648	13
VANDETANIB	0.05181418441330836	0.0043451781722927355	0.06576334410408824	0.10003059606859352	0.37427728818993067	0.4021978021978022	13
VELIPARIB	0.0335776568669862	0.0017798967237931903	0.04208813369746147	-1.213221957759711	0.32731118094858064	0.4043956043956044	13
VEMURAFENIB	0.026243790871188825	0.0010365974069356763	0.032085424295143064	-0.6180653183714082	0.4195913219352798	0.3747252747252747	13
VER-155008	0.08736474782852026	0.011974581660147888	0.1090679645429963	-1.9551657534158857	0.1037098269898575	0.03406593406593407	13
VINCRISTINE	0.16195812150107897	0.04023803197904992	0.19989835670993497	-0.03578248587717392	0.48074519388279047	0.45714285714285713	13
VORAPAXAR	0.11358517333513589	0.016442684382630267	0.12658511201089104	-6.442770799323827	0.40481083654176064	0.34395604395604396	13
VORINOSTAT	0.15335068803889937	0.04006217856402103	0.1998909025925156	-0.07806690262849787	0.12450829358407742	0.08461538461538462	13
VU0155056	0.06041150042413749	0.008338738304902097	0.0912485271317477	-0.08527600055118964	0.32078373388893083	0.4384615384615384	13
VX-680	0.050711077948258465	0.003622819643711305	0.06013564228580609	0.2588144694453855	0.5129651360566342	0.2989010989010989	13
WAY-362450	0.07431018220162391	0.00844630587858316	0.09170355483887446	-1.5268673033307114	0.4000828990517987	0.48241758241758237	13
WP1130	0.11393392833181426	0.017565300015083142	0.13239390288190267	-0.3285477076672821	0.5346075981729165	0.3065934065934066	13
WZ4002	0.08649140288727246	0.02465203589552318	0.15677404577828075	-0.22016719198476453	-0.07458408075484088	0.13516483516483516	13
WZ8040	0.0865355875539046	0.011303073412566231	0.1052735576735749	-0.6762653923615043	0.3883003940369479	0.221978021978022	13
XL765	0.041378355672856484	0.002933585362679179	0.053955453424613754	-0.4057447229998779	0.47003793726796905	0.6263736263736264	13
YK 4-279	0.029624702832580348	0.001358659674693527	0.0367261604786844	0.2990507956711424	0.7121684360319488	0.7318681318681319	13
YM-155	0.1036459675539457	0.016521608101750195	0.12844554580306716	-1.6437209189943753	-0.33245276249405775	-0.32087912087912085	13
ZEBULARINE	0.0836050839819017	0.008930158537597268	0.09413051237667161	-11.676145182742465	-0.026452521305200066	0.08461538461538462	13
ZSTK474	0.05948780742259759	0.0062971588425423134	0.07912765046529588	0.25188367598317996	0.5419220563320921	0.6703296703296704	13
